id,task,framework,fold,result,mode,version,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/168764,jasmine,H2OAutoML,5,0.887573,aws,3.22.1.2,stable,2019-02-21T01:50:11,2771.8,61,4034590229,,0.795302,0.887573,0.395196
openml.org/t/168760,fabert,H2OAutoML,3,0.745007,aws,3.22.1.2,stable,2019-02-21T02:05:10,3704.8,9,4034590229,,0.728155,,0.745007
openml.org/t/168760,fabert,H2OAutoML,0,0.721998,aws,3.22.1.2,stable,2019-02-21T02:05:14,3718.1,9,4034590229,,0.71966,,0.721998
openml.org/t/168760,fabert,H2OAutoML,6,0.802722,aws,3.22.1.2,stable,2019-02-21T02:05:35,3718.9,9,4034590229,,0.703883,,0.802722
openml.org/t/168760,fabert,H2OAutoML,4,0.766479,aws,3.22.1.2,stable,2019-02-21T02:05:23,3709.4,9,4034590229,,0.728155,,0.766479
openml.org/t/168760,fabert,H2OAutoML,1,0.748148,aws,3.22.1.2,stable,2019-02-21T02:05:23,3727.9,9,4034590229,,0.747573,,0.748148
openml.org/t/168760,fabert,H2OAutoML,7,0.761715,aws,3.22.1.2,stable,2019-02-21T02:05:29,3704.7,9,4034590229,,0.738761,,0.761715
openml.org/t/168760,fabert,H2OAutoML,2,0.743416,aws,3.22.1.2,stable,2019-02-21T02:05:36,3734.6,9,4034590229,,0.728155,,0.743416
openml.org/t/168760,fabert,H2OAutoML,5,0.727608,aws,3.22.1.2,stable,2019-02-21T02:05:44,3728.0,9,4034590229,,0.739078,,0.727608
openml.org/t/168760,fabert,H2OAutoML,9,0.805175,aws,3.22.1.2,stable,2019-02-21T02:05:55,3724.8,9,4034590229,,0.715674,,0.805175
openml.org/t/168760,fabert,H2OAutoML,8,0.808442,aws,3.22.1.2,stable,2019-02-21T02:06:02,3735.3,9,4034590229,,0.715674,,0.808442
openml.org/t/168764,jasmine,H2OAutoML,6,0.8905,aws,3.22.1.2,stable,2019-02-21T02:38:32,2743.7,56,4034590229,,0.832215,0.8905,0.385481
openml.org/t/168764,jasmine,H2OAutoML,7,0.865186,aws,3.22.1.2,stable,2019-02-21T02:38:32,2733.5,56,4034590229,,0.802013,0.865186,0.452743
openml.org/t/168764,jasmine,H2OAutoML,8,0.891627,aws,3.22.1.2,stable,2019-02-21T02:39:03,2760.4,61,4034590229,,0.838926,0.891627,0.372724
openml.org/t/168764,jasmine,H2OAutoML,9,0.892572,aws,3.22.1.2,stable,2019-02-21T02:40:51,2831.3,73,4034590229,,0.828859,0.892572,0.381491
openml.org/t/168770,dilbert,autosklearn,5,0.146369,aws,0.5.0,stable,2019-02-21T09:46:16,3596.6,2,2902232057,,0.954,,0.146369
openml.org/t/168770,dilbert,autosklearn,6,0.125327,aws,0.5.0,stable,2019-02-21T09:46:11,3596.3,2,2902232057,,0.966,,0.125327
openml.org/t/168770,dilbert,autosklearn,4,0.0973732,aws,0.5.0,stable,2019-02-21T09:46:08,3595.9,3,2902232057,,0.974,,0.0973732
openml.org/t/168770,dilbert,autosklearn,0,0.177776,aws,0.5.0,stable,2019-02-21T09:45:56,3597.6,2,2902232057,,0.921,,0.177776
openml.org/t/168770,dilbert,autosklearn,1,0.137923,aws,0.5.0,stable,2019-02-21T09:45:56,3596.5,3,2902232057,,0.96,,0.137923
openml.org/t/168770,dilbert,autosklearn,7,0.291982,aws,0.5.0,stable,2019-02-21T09:46:03,3595.9,2,2902232057,,0.97,,0.291982
openml.org/t/168770,dilbert,autosklearn,3,0.152704,aws,0.5.0,stable,2019-02-21T09:46:13,3597.0,2,2902232057,,0.964,,0.152704
openml.org/t/168770,dilbert,autosklearn,9,0.118604,aws,0.5.0,stable,2019-02-21T09:46:31,3596.1,2,2902232057,,0.964,,0.118604
openml.org/t/168770,dilbert,autosklearn,2,0.1854,aws,0.5.0,stable,2019-02-21T09:46:34,3596.5,3,2902232057,,0.97,,0.1854
openml.org/t/168770,dilbert,autosklearn,8,0.16484,aws,0.5.0,stable,2019-02-21T09:46:35,3596.9,2,2902232057,,0.953,,0.16484
openml.org/t/168765,christine,autosklearn,3,0.792609,aws,0.5.0,stable,2019-02-21T10:51:24,3596.3,6,2902232057,,0.717712,0.792609,0.578973
openml.org/t/168765,christine,autosklearn,4,0.79969,aws,0.5.0,stable,2019-02-21T10:51:22,3596.1,7,2902232057,,0.714022,0.79969,0.553137
openml.org/t/168765,christine,autosklearn,2,0.832287,aws,0.5.0,stable,2019-02-21T10:51:24,3596.3,4,2902232057,,0.763838,0.832287,0.505669
openml.org/t/168765,christine,autosklearn,0,0.783935,aws,0.5.0,stable,2019-02-21T10:51:28,3596.2,6,2902232057,,0.710332,0.783935,0.580211
openml.org/t/168765,christine,autosklearn,1,0.77243,aws,0.5.0,stable,2019-02-21T10:51:24,3595.4,4,2902232057,,0.714022,0.77243,0.656836
openml.org/t/168765,christine,autosklearn,5,0.771572,aws,0.5.0,stable,2019-02-21T10:52:18,3595.7,3,2902232057,,0.706642,0.771572,0.592064
openml.org/t/168765,christine,autosklearn,6,0.812053,aws,0.5.0,stable,2019-02-21T10:52:19,3595.2,4,2902232057,,0.738007,0.812053,0.570454
openml.org/t/168765,christine,autosklearn,7,0.831783,aws,0.5.0,stable,2019-02-21T10:52:24,3595.4,11,2902232057,,0.734317,0.831783,0.517511
openml.org/t/168765,christine,autosklearn,8,0.819516,aws,0.5.0,stable,2019-02-21T10:52:19,3595.5,11,2902232057,,0.759704,0.819516,0.527123
openml.org/t/168765,christine,autosklearn,9,0.775536,aws,0.5.0,stable,2019-02-21T10:52:26,3595.5,5,2902232057,,0.713494,0.775536,0.572295
openml.org/t/168761,sylvine,autosklearn,0,0.989102,aws,0.5.0,stable,2019-02-21T13:18:19,3598.4,11,183952789,,0.94152,0.989102,0.288612
openml.org/t/168761,sylvine,autosklearn,2,0.991823,aws,0.5.0,stable,2019-02-21T13:18:32,3599.0,11,183952789,,0.955166,0.991823,0.207061
openml.org/t/168761,sylvine,autosklearn,1,0.994756,aws,0.5.0,stable,2019-02-21T13:18:23,3596.0,8,183952789,,0.959064,0.994756,0.291592
openml.org/t/168761,sylvine,autosklearn,3,0.986336,aws,0.5.0,stable,2019-02-21T13:18:30,3596.6,14,183952789,,0.945419,0.986336,0.186173
openml.org/t/168761,sylvine,autosklearn,4,0.993408,aws,0.5.0,stable,2019-02-21T13:18:42,3598.5,6,183952789,,0.955078,0.993408,0.165771
openml.org/t/168761,sylvine,autosklearn,7,0.984894,aws,0.5.0,stable,2019-02-21T13:18:44,3596.4,9,183952789,,0.941406,0.984894,0.341097
openml.org/t/168761,sylvine,autosklearn,5,0.990707,aws,0.5.0,stable,2019-02-21T13:18:41,3596.5,18,183952789,,0.957031,0.990707,0.158665
openml.org/t/168761,sylvine,autosklearn,8,0.990662,aws,0.5.0,stable,2019-02-21T13:18:52,3596.8,13,183952789,,0.960938,0.990662,0.209739
openml.org/t/168761,sylvine,autosklearn,6,0.986923,aws,0.5.0,stable,2019-02-21T13:18:53,3595.9,6,183952789,,0.951172,0.986923,0.148455
openml.org/t/168761,sylvine,autosklearn,9,0.991257,aws,0.5.0,stable,2019-02-21T13:19:06,3597.0,7,183952789,,0.949219,0.991257,0.291436
openml.org/t/168770,dilbert,H2OAutoML,1,0.0797745,aws,3.22.1.2,stable,2019-02-21T15:24:10,3637.3,5,2238130720,,0.966,,0.0797745
openml.org/t/168770,dilbert,H2OAutoML,0,0.0701116,aws,3.22.1.2,stable,2019-02-21T15:24:25,3646.6,5,2238130720,,0.973,,0.0701116
openml.org/t/168770,dilbert,H2OAutoML,2,0.0981612,aws,3.22.1.2,stable,2019-02-21T15:24:23,3646.4,5,2238130720,,0.963,,0.0981612
openml.org/t/168770,dilbert,H2OAutoML,3,0.0617643,aws,3.22.1.2,stable,2019-02-21T15:24:30,3642.3,5,2238130720,,0.98,,0.0617643
openml.org/t/168770,dilbert,H2OAutoML,4,0.0543256,aws,3.22.1.2,stable,2019-02-21T15:24:31,3638.2,5,2238130720,,0.98,,0.0543256
openml.org/t/168770,dilbert,H2OAutoML,8,0.0557701,aws,3.22.1.2,stable,2019-02-21T15:25:05,3652.5,5,2238130720,,0.976,,0.0557701
openml.org/t/168770,dilbert,H2OAutoML,9,0.0473017,aws,3.22.1.2,stable,2019-02-21T15:25:05,3635.3,5,2238130720,,0.981,,0.0473017
openml.org/t/168770,dilbert,H2OAutoML,6,0.0522526,aws,3.22.1.2,stable,2019-02-21T15:24:44,3645.8,5,2238130720,,0.983,,0.0522526
openml.org/t/168770,dilbert,H2OAutoML,7,0.0682351,aws,3.22.1.2,stable,2019-02-21T15:24:52,3643.1,5,2238130720,,0.975,,0.0682351
openml.org/t/168770,dilbert,H2OAutoML,5,0.0549188,aws,3.22.1.2,stable,2019-02-21T15:25:00,3657.0,5,2238130720,,0.982,,0.0549188
openml.org/t/168761,sylvine,H2OAutoML,1,0.991868,aws,3.22.1.2,stable,2019-02-21T16:19:50,3104.2,108,2238130720,,0.955166,0.991868,0.117082
openml.org/t/168761,sylvine,H2OAutoML,2,0.991868,aws,3.22.1.2,stable,2019-02-21T16:19:58,3106.1,111,2238130720,,0.94152,0.991868,0.120804
openml.org/t/168761,sylvine,H2OAutoML,4,0.990234,aws,3.22.1.2,stable,2019-02-21T16:20:04,3100.8,113,2238130720,,0.951172,0.990234,0.12625
openml.org/t/168761,sylvine,H2OAutoML,9,0.992523,aws,3.22.1.2,stable,2019-02-21T16:20:46,3094.0,116,2238130720,,0.933594,0.992523,0.115969
openml.org/t/168761,sylvine,H2OAutoML,6,0.990143,aws,3.22.1.2,stable,2019-02-21T16:20:39,3117.2,106,2238130720,,0.943359,0.990143,0.131315
openml.org/t/168761,sylvine,H2OAutoML,0,0.982688,aws,3.22.1.2,stable,2019-02-21T16:21:13,3172.2,111,2238130720,,0.94152,0.982688,0.162108
openml.org/t/168761,sylvine,H2OAutoML,3,0.988616,aws,3.22.1.2,stable,2019-02-21T16:22:19,3235.8,121,2238130720,,0.951267,0.988616,0.136301
openml.org/t/168761,sylvine,H2OAutoML,7,0.983902,aws,3.22.1.2,stable,2019-02-21T16:22:47,3241.4,123,2238130720,,0.9375,0.983902,0.149411
openml.org/t/168761,sylvine,H2OAutoML,5,0.985199,aws,3.22.1.2,stable,2019-02-21T16:22:38,3235.5,121,2238130720,,0.949219,0.985199,0.141167
openml.org/t/168761,sylvine,H2OAutoML,8,0.991364,aws,3.22.1.2,stable,2019-02-21T16:23:27,3248.0,125,2238130720,,0.947266,0.991364,0.120728
openml.org/t/168765,christine,H2OAutoML,4,0.812339,aws,3.22.1.2,stable,2019-02-21T17:24:53,3568.1,20,2238130720,,0.738007,0.812339,0.538525
openml.org/t/168765,christine,H2OAutoML,2,0.824798,aws,3.22.1.2,stable,2019-02-21T17:24:51,3588.4,20,2238130720,,0.730627,0.824798,0.515978
openml.org/t/168765,christine,H2OAutoML,0,0.836794,aws,3.22.1.2,stable,2019-02-21T17:24:56,3612.6,18,2238130720,,0.736162,0.836794,0.505811
openml.org/t/168765,christine,H2OAutoML,1,0.827944,aws,3.22.1.2,stable,2019-02-21T17:25:23,3605.3,20,2238130720,,0.738007,0.827944,0.511497
openml.org/t/168765,christine,H2OAutoML,3,0.81351,aws,3.22.1.2,stable,2019-02-21T17:25:30,3600.6,20,2238130720,,0.714022,0.81351,0.530974
openml.org/t/168765,christine,H2OAutoML,5,0.824308,aws,3.22.1.2,stable,2019-02-21T17:26:31,3612.0,18,2238130720,,0.747232,0.824308,0.517088
openml.org/t/168765,christine,H2OAutoML,6,0.828325,aws,3.22.1.2,stable,2019-02-21T17:27:11,3610.1,19,2238130720,,0.745387,0.828325,0.512734
openml.org/t/168765,christine,H2OAutoML,7,0.826555,aws,3.22.1.2,stable,2019-02-21T17:27:24,3599.2,20,2238130720,,0.736162,0.826555,0.513834
openml.org/t/168765,christine,H2OAutoML,8,0.827812,aws,3.22.1.2,stable,2019-02-21T17:27:41,3609.7,20,2238130720,,0.756007,0.827812,0.517679
openml.org/t/168765,christine,H2OAutoML,9,0.793139,aws,3.22.1.2,stable,2019-02-21T17:28:19,3607.8,20,2238130720,,0.695009,0.793139,0.557244
openml.org/t/168760,fabert,oboe,1,,aws.docker,latest,stable,2019-02-21T22:56:54,30.5,,1071175185,Error: attempt to get argmin of an empty sequence,,,
openml.org/t/168760,fabert,oboe,2,,aws.docker,latest,stable,2019-02-21T22:57:04,30.9,,1071175185,Error: attempt to get argmin of an empty sequence,,,
openml.org/t/168760,fabert,oboe,3,,aws.docker,latest,stable,2019-02-21T22:57:07,30.8,,1071175185,Error: attempt to get argmin of an empty sequence,,,
openml.org/t/168760,fabert,oboe,0,,aws.docker,latest,stable,2019-02-21T22:56:50,31.1,,1071175185,Error: attempt to get argmin of an empty sequence,,,
openml.org/t/168760,fabert,oboe,6,,aws.docker,latest,stable,2019-02-21T22:57:20,30.9,,1071175185,Error: attempt to get argmin of an empty sequence,,,
openml.org/t/168760,fabert,oboe,7,,aws.docker,latest,stable,2019-02-21T22:57:28,30.6,,1071175185,Error: attempt to get argmin of an empty sequence,,,
openml.org/t/168760,fabert,oboe,4,,aws.docker,latest,stable,2019-02-21T22:57:11,31.0,,1071175185,Error: attempt to get argmin of an empty sequence,,,
openml.org/t/168760,fabert,oboe,5,,aws.docker,latest,stable,2019-02-21T22:57:17,31.0,,1071175185,Error: attempt to get argmin of an empty sequence,,,
openml.org/t/168760,fabert,oboe,8,,aws.docker,latest,stable,2019-02-21T22:57:34,30.5,,1071175185,Error: attempt to get argmin of an empty sequence,,,
openml.org/t/168760,fabert,oboe,9,,aws.docker,latest,stable,2019-02-21T22:57:34,30.5,,1071175185,Error: attempt to get argmin of an empty sequence,,,
openml.org/t/168764,jasmine,oboe,0,0.829016,aws.docker,latest,stable,2019-02-21T23:08:14,492.7,2,1071175185,,0.829431,0.829016,5.89123
openml.org/t/168764,jasmine,oboe,1,0.812304,aws.docker,latest,stable,2019-02-21T23:08:31,514.1,2,1071175185,,0.812709,0.812304,6.4688
openml.org/t/168764,jasmine,oboe,2,0.823132,aws.docker,latest,stable,2019-02-21T23:08:35,513.1,2,1071175185,,0.822742,0.823132,6.12226
openml.org/t/168764,jasmine,oboe,6,0.832215,aws.docker,latest,stable,2019-02-21T23:08:47,503.7,2,1071175185,,0.832215,0.832215,5.7951
openml.org/t/168764,jasmine,oboe,9,0.818792,aws.docker,latest,stable,2019-02-21T23:08:51,480.6,2,1071175185,,0.818792,0.818792,6.2587
openml.org/t/168764,jasmine,oboe,3,0.793266,aws.docker,latest,stable,2019-02-21T23:09:02,538.5,2,1071175185,,0.792642,0.793266,7.16189
openml.org/t/168764,jasmine,oboe,8,0.842282,aws.docker,latest,stable,2019-02-21T23:09:08,506.2,2,1071175185,,0.842282,0.842282,5.44739
openml.org/t/168764,jasmine,oboe,7,0.798658,aws.docker,latest,stable,2019-02-21T23:09:24,533.6,2,1071175185,,0.798658,0.798658,6.95412
openml.org/t/168764,jasmine,oboe,4,0.808725,aws.docker,latest,stable,2019-02-21T23:09:25,539.4,2,1071175185,,0.808725,0.808725,6.60641
openml.org/t/168764,jasmine,oboe,5,0.775168,aws.docker,latest,stable,2019-02-21T23:09:15,529.6,2,1071175185,,0.775168,0.775168,7.76543
openml.org/t/168765,christine,oboe,1,0.750923,aws.docker,latest,stable,2019-02-21T23:38:12,1550.3,2,1071175185,,0.750923,0.750923,8.60283
openml.org/t/168765,christine,oboe,5,0.750923,aws.docker,latest,stable,2019-02-21T23:41:35,1717.6,2,1071175185,,0.750923,0.750923,8.60283
openml.org/t/168765,christine,oboe,4,0.721402,aws.docker,latest,stable,2019-02-21T23:42:25,1786.0,2,1071175185,,0.721402,0.721402,9.62243
openml.org/t/168765,christine,oboe,6,0.749077,aws.docker,latest,stable,2019-02-21T23:47:33,2063.9,2,1071175185,,0.749077,0.749077,8.66656
openml.org/t/168765,christine,oboe,2,0.745387,aws.docker,latest,stable,2019-02-21T23:48:55,2188.4,2,1071175185,,0.745387,0.745387,8.79401
openml.org/t/168765,christine,oboe,3,0.734317,aws.docker,latest,stable,2019-02-21T23:52:23,2391.0,2,1071175185,,0.734317,0.734317,9.17635
openml.org/t/168765,christine,oboe,8,0.74672,aws.docker,latest,stable,2019-02-21T23:53:07,2394.3,2,1071175185,,0.746765,0.74672,8.74642
openml.org/t/168765,christine,oboe,0,0.745387,aws.docker,latest,stable,2019-02-22T00:12:09,3600.5,2,1071175185,,0.745387,0.745387,8.79401
openml.org/t/168765,christine,oboe,9,0.706136,aws.docker,latest,stable,2019-02-22T00:13:18,3600.5,2,1071175185,,0.7061,0.706136,10.151
openml.org/t/168765,christine,oboe,7,0.728782,aws.docker,latest,stable,2019-02-22T00:13:18,3600.4,2,1071175185,,0.728782,0.728782,9.36753
openml.org/t/168761,sylvine,oboe,0,0.88488,aws.docker,latest,stable,2019-02-22T00:41:30,3600.3,2,1071175185,,0.88499,0.88488,3.9723
openml.org/t/168761,sylvine,oboe,1,0.951225,aws.docker,latest,stable,2019-02-22T00:44:51,3600.3,2,1071175185,,0.951267,0.951225,1.68318
openml.org/t/168761,sylvine,oboe,2,0.945464,aws.docker,latest,stable,2019-02-22T00:45:32,3600.2,2,1071175185,,0.945419,0.945464,1.88516
openml.org/t/168761,sylvine,oboe,3,0.943504,aws.docker,latest,stable,2019-02-22T00:50:28,3600.2,2,1071175185,,0.94347,0.943504,1.95248
openml.org/t/168761,sylvine,oboe,4,0.933594,aws.docker,latest,stable,2019-02-22T00:51:59,3600.3,2,1071175185,,0.933594,0.933594,2.29359
openml.org/t/168761,sylvine,oboe,5,0.935547,aws.docker,latest,stable,2019-02-22T00:55:27,3600.3,2,1071175185,,0.935547,0.935547,2.22613
openml.org/t/168761,sylvine,oboe,6,0.931641,aws.docker,latest,stable,2019-02-22T00:56:13,3600.3,2,1071175185,,0.931641,0.931641,2.36105
openml.org/t/168761,sylvine,oboe,7,0.914062,aws.docker,latest,stable,2019-02-22T01:15:09,3600.2,2,1071175185,,0.914062,0.914062,2.96818
openml.org/t/168761,sylvine,oboe,8,0.925781,aws.docker,latest,stable,2019-02-22T01:16:24,3600.2,2,1071175185,,0.925781,0.925781,2.56342
openml.org/t/168761,sylvine,oboe,9,0.941406,aws.docker,latest,stable,2019-02-22T01:16:28,3600.3,2,1071175185,,0.941406,0.941406,2.02376
openml.org/t/168770,dilbert,oboe,0,1.55424,aws.docker,latest,stable,2019-02-22T01:48:02,3602.8,2,1071175185,,0.955,,1.55424
openml.org/t/168770,dilbert,oboe,1,1.0707,aws.docker,latest,stable,2019-02-22T01:50:10,3589.9,2,1071175185,,0.969,,1.0707
openml.org/t/168770,dilbert,oboe,2,1.45063,aws.docker,latest,stable,2019-02-22T01:51:21,3607.5,2,1071175185,,0.958,,1.45063
openml.org/t/168770,dilbert,oboe,3,1.83056,aws.docker,latest,stable,2019-02-22T01:56:41,3600.5,2,1071175185,,0.947,,1.83056
openml.org/t/168770,dilbert,oboe,4,1.79602,aws.docker,latest,stable,2019-02-22T01:57:27,3600.9,2,1071175185,,0.948,,1.79602
openml.org/t/168770,dilbert,oboe,5,1.0707,aws.docker,latest,stable,2019-02-22T02:01:05,3623.2,2,1071175185,,0.969,,1.0707
openml.org/t/168770,dilbert,oboe,6,1.96871,aws.docker,latest,stable,2019-02-22T02:02:49,3604.1,2,1071175185,,0.943,,1.96871
openml.org/t/168770,dilbert,oboe,7,1.38155,aws.docker,latest,stable,2019-02-22T02:20:31,3602.4,2,1071175185,,0.96,,1.38155
openml.org/t/168770,dilbert,oboe,9,0.725314,aws.docker,latest,stable,2019-02-22T02:21:58,3606.2,2,1071175185,,0.979,,0.725314
openml.org/t/168770,dilbert,oboe,8,1.79602,aws.docker,latest,stable,2019-02-22T02:22:57,3600.9,2,1071175185,,0.948,,1.79602
openml.org/t/3,kr-vs-kp,oboe,0,0.993738,aws.docker,latest,stable,2019-02-22T02:30:30,265.0,2,2512377580,,0.99375,0.993738,0.215867
openml.org/t/3,kr-vs-kp,oboe,1,0.988024,aws.docker,latest,stable,2019-02-22T02:30:30,262.9,2,2512377580,,0.9875,0.988024,0.431735
openml.org/t/3,kr-vs-kp,oboe,6,0.996732,aws.docker,latest,stable,2019-02-22T02:30:48,256.1,2,2512377580,,0.996865,0.996732,0.108272
openml.org/t/3,kr-vs-kp,oboe,7,0.996711,aws.docker,latest,stable,2019-02-22T02:30:44,246.8,2,2512377580,,0.996865,0.996711,0.108272
openml.org/t/3,kr-vs-kp,oboe,4,1.0,aws.docker,latest,stable,2019-02-22T02:30:45,260.0,2,2512377580,,1.0,1.0,9.99201e-16
openml.org/t/3,kr-vs-kp,oboe,5,1.0,aws.docker,latest,stable,2019-02-22T02:30:49,260.4,2,2512377580,,1.0,1.0,9.99201e-16
openml.org/t/3,kr-vs-kp,oboe,3,1.0,aws.docker,latest,stable,2019-02-22T02:30:58,277.5,2,2512377580,,1.0,1.0,9.99201e-16
openml.org/t/3,kr-vs-kp,oboe,9,1.0,aws.docker,latest,stable,2019-02-22T02:30:53,247.8,2,2512377580,,1.0,1.0,9.99201e-16
openml.org/t/3,kr-vs-kp,oboe,2,0.993738,aws.docker,latest,stable,2019-02-22T02:31:08,299.2,2,2512377580,,0.99375,0.993738,0.215867
openml.org/t/3,kr-vs-kp,oboe,8,0.996711,aws.docker,latest,stable,2019-02-22T02:31:10,265.5,2,2512377580,,0.996865,0.996711,0.108272
openml.org/t/146818,Australian,autosklearn,0,0.95416,aws.docker,0.5.0,stable,2019-03-03T04:53:49,3605.6,14,578519140,,0.884058,0.95416,
openml.org/t/146818,Australian,autosklearn,4,0.94652,aws.docker,0.5.0,stable,2019-03-03T04:54:03,3603.0,19,578519140,,0.898551,0.94652,
openml.org/t/146818,Australian,autosklearn,2,0.913413,aws.docker,0.5.0,stable,2019-03-03T04:53:52,3597.7,19,578519140,,0.855072,0.913413,
openml.org/t/146818,Australian,autosklearn,6,0.910017,aws.docker,0.5.0,stable,2019-03-03T04:54:11,3602.1,8,578519140,,0.855072,0.910017,
openml.org/t/146818,Australian,autosklearn,1,0.920204,aws.docker,0.5.0,stable,2019-03-03T04:53:51,3606.2,10,578519140,,0.884058,0.920204,
openml.org/t/146818,Australian,autosklearn,3,0.928693,aws.docker,0.5.0,stable,2019-03-03T04:54:03,3605.8,12,578519140,,0.855072,0.928693,
openml.org/t/146818,Australian,autosklearn,5,0.972835,aws.docker,0.5.0,stable,2019-03-03T04:54:06,3602.3,17,578519140,,0.869565,0.972835,
openml.org/t/146818,Australian,autosklearn,8,0.935897,aws.docker,0.5.0,stable,2019-03-03T04:54:23,3602.3,16,578519140,,0.884058,0.935897,
openml.org/t/146818,Australian,autosklearn,7,,aws.docker,0.5.0,stable,2019-03-03T04:54:15,3600.2,,578519140,"Error: Expecting ',' delimiter: line 1 column 455229 (char 455228)",,,
openml.org/t/146818,Australian,autosklearn,9,0.930769,aws.docker,0.5.0,stable,2019-03-03T04:54:34,3605.1,5,578519140,,0.855072,0.930769,
openml.org/t/53,vehicle,autosklearn,0,0.373467,aws.docker,0.5.0,stable,2019-03-03T05:56:53,3600.2,5,578519140,,0.788235,,0.373467
openml.org/t/53,vehicle,autosklearn,1,0.407464,aws.docker,0.5.0,stable,2019-03-03T05:57:00,3602.9,5,578519140,,0.752941,,0.407464
openml.org/t/53,vehicle,autosklearn,5,0.408059,aws.docker,0.5.0,stable,2019-03-03T05:57:13,3602.8,9,578519140,,0.8,,0.408059
openml.org/t/53,vehicle,autosklearn,3,0.341372,aws.docker,0.5.0,stable,2019-03-03T05:57:18,3601.5,5,578519140,,0.835294,,0.341372
