id,task,framework,fold,result,mode,version,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/168770,dilbert,constantpredictor_enc,9,1.60918,local,0.19.2,stable,2019-02-20T18:48:42,0.0,1,1255616364,,0.204,,1.60918
openml.org/t/3,kr-vs-kp,RandomForest,0,0.999687,aws,0.19.2,stable,2019-02-20T19:23:35,3.4,2000,3552171456,,0.9875,0.999687,0.0670043
openml.org/t/3,kr-vs-kp,RandomForest,1,0.998513,aws,0.19.2,stable,2019-02-20T19:23:40,3.4,2000,3552171456,,0.9875,0.998513,0.0768916
openml.org/t/3,kr-vs-kp,RandomForest,2,0.999256,aws,0.19.2,stable,2019-02-20T19:23:46,3.4,2000,3552171456,,0.990625,0.999256,0.0673608
openml.org/t/3,kr-vs-kp,RandomForest,3,1.0,aws,0.19.2,stable,2019-02-20T19:23:51,3.3,2000,3552171456,,0.996875,1.0,0.0620637
openml.org/t/3,kr-vs-kp,RandomForest,4,1.0,aws,0.19.2,stable,2019-02-20T19:23:56,3.4,2000,3552171456,,1.0,1.0,0.0510559
openml.org/t/3,kr-vs-kp,RandomForest,5,0.999961,aws,0.19.2,stable,2019-02-20T19:24:02,3.3,2000,3552171456,,0.996875,0.999961,0.0513499
openml.org/t/3,kr-vs-kp,RandomForest,6,0.99874,aws,0.19.2,stable,2019-02-20T19:24:07,3.3,2000,3552171456,,0.984326,0.99874,0.0723448
openml.org/t/3,kr-vs-kp,RandomForest,7,0.995607,aws,0.19.2,stable,2019-02-20T19:24:12,3.3,2000,3552171456,,0.984326,0.995607,0.0883126
openml.org/t/3,kr-vs-kp,RandomForest,8,0.999527,aws,0.19.2,stable,2019-02-20T19:24:17,3.3,2000,3552171456,,0.984326,0.999527,0.0680683
openml.org/t/3,kr-vs-kp,RandomForest,9,0.999961,aws,0.19.2,stable,2019-02-20T19:24:23,3.3,2000,3552171456,,0.99373,0.999961,0.0552689
openml.org/t/168760,fabert,RandomForest,0,0.769861,aws,0.19.2,stable,2019-02-20T19:30:02,91.0,2000,1353408816,,0.711165,,0.769861
openml.org/t/168760,fabert,RandomForest,1,0.789414,aws,0.19.2,stable,2019-02-20T19:31:59,90.0,2000,1353408816,,0.716019,,0.789414
openml.org/t/168760,fabert,RandomForest,2,0.791774,aws,0.19.2,stable,2019-02-20T19:33:54,88.7,2000,1353408816,,0.711165,,0.791774
openml.org/t/168760,fabert,RandomForest,3,0.812765,aws,0.19.2,stable,2019-02-20T19:35:53,91.9,2000,1353408816,,0.691748,,0.812765
openml.org/t/168760,fabert,RandomForest,4,0.808698,aws,0.19.2,stable,2019-02-20T19:37:49,89.9,2000,1353408816,,0.712379,,0.808698
openml.org/t/168760,fabert,RandomForest,5,0.766548,aws,0.19.2,stable,2019-02-20T19:39:47,90.9,2000,1353408816,,0.73301,,0.766548
openml.org/t/168760,fabert,RandomForest,6,0.857529,aws,0.19.2,stable,2019-02-20T19:41:45,91.3,2000,1353408816,,0.696602,,0.857529
openml.org/t/168760,fabert,RandomForest,7,0.814063,aws,0.19.2,stable,2019-02-20T19:43:43,91.1,2000,1353408816,,0.687728,,0.814063
openml.org/t/168760,fabert,RandomForest,8,0.839013,aws,0.19.2,stable,2019-02-20T19:45:41,92.0,2000,1353408816,,0.703524,,0.839013
openml.org/t/168760,fabert,RandomForest,9,0.828108,aws,0.19.2,stable,2019-02-20T19:47:37,89.1,2000,1353408816,,0.695018,,0.828108
openml.org/t/168764,jasmine,RandomForest,0,0.882215,aws,0.19.2,stable,2019-02-20T19:47:49,5.7,2000,1353408816,,0.816054,0.882215,0.395728
openml.org/t/168764,jasmine,RandomForest,1,0.894989,aws,0.19.2,stable,2019-02-20T19:47:59,5.7,2000,1353408816,,0.816054,0.894989,0.395149
openml.org/t/168764,jasmine,RandomForest,2,0.921275,aws,0.19.2,stable,2019-02-20T19:48:10,5.8,2000,1353408816,,0.856187,0.921275,0.351004
openml.org/t/168764,jasmine,RandomForest,3,0.872796,aws,0.19.2,stable,2019-02-20T19:48:20,5.7,2000,1353408816,,0.829431,0.872796,0.397792
openml.org/t/168764,jasmine,RandomForest,4,0.889825,aws,0.19.2,stable,2019-02-20T19:48:30,5.7,2000,1353408816,,0.798658,0.889825,0.422854
openml.org/t/168764,jasmine,RandomForest,5,0.890298,aws,0.19.2,stable,2019-02-20T19:48:40,5.7,2000,1353408816,,0.808725,0.890298,0.399927
openml.org/t/168764,jasmine,RandomForest,6,0.891964,aws,0.19.2,stable,2019-02-20T19:48:51,5.7,2000,1353408816,,0.832215,0.891964,0.395326
openml.org/t/168764,jasmine,RandomForest,7,0.864668,aws,0.19.2,stable,2019-02-20T19:49:01,5.7,2000,1353408816,,0.795302,0.864668,0.426282
openml.org/t/168764,jasmine,RandomForest,8,0.896333,aws,0.19.2,stable,2019-02-20T19:49:11,5.7,2000,1353408816,,0.832215,0.896333,0.384892
openml.org/t/168764,jasmine,RandomForest,9,0.886784,aws,0.19.2,stable,2019-02-20T19:49:21,5.7,2000,1353408816,,0.818792,0.886784,0.384669
openml.org/t/168765,christine,RandomForest,0,0.818943,aws,0.19.2,stable,2019-02-20T19:52:56,159.0,2000,1353408816,,0.721402,0.818943,0.540322
openml.org/t/168765,christine,RandomForest,1,0.814647,aws,0.19.2,stable,2019-02-20T19:56:14,157.8,2000,1353408816,,0.738007,0.814647,0.541309
openml.org/t/168765,christine,RandomForest,2,0.807887,aws,0.19.2,stable,2019-02-20T19:59:30,156.5,2000,1353408816,,0.738007,0.807887,0.550784
openml.org/t/168765,christine,RandomForest,3,0.796667,aws,0.19.2,stable,2019-02-20T20:02:47,157.9,2000,1353408816,,0.723247,0.796667,0.554127
openml.org/t/168765,christine,RandomForest,4,0.802467,aws,0.19.2,stable,2019-02-20T20:06:07,159.7,2000,1353408816,,0.702952,0.802467,0.555315
openml.org/t/168765,christine,RandomForest,5,0.812966,aws,0.19.2,stable,2019-02-20T20:09:23,156.4,2000,1353408816,,0.738007,0.812966,0.549981
openml.org/t/168765,christine,RandomForest,6,0.810855,aws,0.19.2,stable,2019-02-20T20:12:39,157.1,2000,1353408816,,0.736162,0.810855,0.549077
openml.org/t/168765,christine,RandomForest,7,0.813428,aws,0.19.2,stable,2019-02-20T20:15:58,159.5,2000,1353408816,,0.719557,0.813428,0.539509
openml.org/t/168765,christine,RandomForest,8,0.806396,aws,0.19.2,stable,2019-02-20T20:19:16,158.4,2000,1353408816,,0.719039,0.806396,0.555474
openml.org/t/168765,christine,RandomForest,9,0.767439,aws,0.19.2,stable,2019-02-20T20:22:35,159.7,2000,1353408816,,0.707948,0.767439,0.578091
openml.org/t/168761,sylvine,RandomForest,0,0.976874,aws,0.19.2,stable,2019-02-20T20:22:52,14.0,2000,1353408816,,0.927875,0.976874,0.198341
openml.org/t/168761,sylvine,RandomForest,1,0.987286,aws,0.19.2,stable,2019-02-20T20:23:07,13.9,2000,1353408816,,0.94152,0.987286,0.160104
openml.org/t/168761,sylvine,RandomForest,2,0.986093,aws,0.19.2,stable,2019-02-20T20:23:22,14.1,2000,1353408816,,0.94347,0.986093,0.16888
openml.org/t/168761,sylvine,RandomForest,3,0.985105,aws,0.19.2,stable,2019-02-20T20:23:38,13.9,2000,1353408816,,0.937622,0.985105,0.172057
openml.org/t/168761,sylvine,RandomForest,4,0.985069,aws,0.19.2,stable,2019-02-20T20:23:53,14.0,2000,1353408816,,0.939453,0.985069,0.173854
openml.org/t/168761,sylvine,RandomForest,5,0.977661,aws,0.19.2,stable,2019-02-20T20:24:09,13.9,2000,1353408816,,0.925781,0.977661,0.188001
openml.org/t/168761,sylvine,RandomForest,6,0.980919,aws,0.19.2,stable,2019-02-20T20:24:24,13.9,2000,1353408816,,0.9375,0.980919,0.182933
openml.org/t/168761,sylvine,RandomForest,7,0.981339,aws,0.19.2,stable,2019-02-20T20:24:39,14.0,2000,1353408816,,0.935547,0.981339,0.182736
openml.org/t/168761,sylvine,RandomForest,8,0.987144,aws,0.19.2,stable,2019-02-20T20:24:55,14.1,2000,1353408816,,0.943359,0.987144,0.172383
openml.org/t/168761,sylvine,RandomForest,9,0.986366,aws,0.19.2,stable,2019-02-20T20:25:10,14.0,2000,1353408816,,0.935547,0.986366,0.169181
openml.org/t/168770,dilbert,RandomForest,0,0.340072,aws,0.19.2,stable,2019-02-20T20:35:05,457.9,2000,1353408816,,0.971,,0.340072
openml.org/t/168770,dilbert,RandomForest,1,0.327141,aws,0.19.2,stable,2019-02-20T20:44:19,455.9,2000,1353408816,,0.981,,0.327141
openml.org/t/168770,dilbert,RandomForest,2,0.340401,aws,0.19.2,stable,2019-02-20T20:53:32,455.9,2000,1353408816,,0.968,,0.340401
openml.org/t/168770,dilbert,RandomForest,3,0.330459,aws,0.19.2,stable,2019-02-20T21:02:46,457.5,2000,1353408816,,0.98,,0.330459
openml.org/t/168770,dilbert,RandomForest,4,0.321309,aws,0.19.2,stable,2019-02-20T21:12:02,458.0,2000,1353408816,,0.977,,0.321309
openml.org/t/168770,dilbert,RandomForest,5,0.323232,aws,0.19.2,stable,2019-02-20T21:21:16,457.5,2000,1353408816,,0.976,,0.323232
openml.org/t/168770,dilbert,RandomForest,6,0.329078,aws,0.19.2,stable,2019-02-20T21:30:32,458.0,2000,1353408816,,0.98,,0.329078
openml.org/t/168770,dilbert,RandomForest,7,0.337971,aws,0.19.2,stable,2019-02-20T21:39:48,459.1,2000,1353408816,,0.979,,0.337971
openml.org/t/168770,dilbert,RandomForest,8,0.31228,aws,0.19.2,stable,2019-02-20T21:49:02,457.1,2000,1353408816,,0.979,,0.31228
openml.org/t/168770,dilbert,RandomForest,9,0.320663,aws,0.19.2,stable,2019-02-20T21:58:18,458.6,2000,1353408816,,0.98,,0.320663
openml.org/t/146818,Australian,RandomForest,0,0.950764,aws.docker,0.19.2,stable,2019-03-03T02:21:09,2.7,2000,3730448835,,0.913043,0.950764,
openml.org/t/146818,Australian,RandomForest,1,0.910866,aws.docker,0.19.2,stable,2019-03-03T02:21:12,2.5,2000,3730448835,,0.869565,0.910866,
openml.org/t/146818,Australian,RandomForest,5,0.976231,aws.docker,0.19.2,stable,2019-03-03T02:21:32,2.6,2000,3730448835,,0.884058,0.976231,
openml.org/t/146818,Australian,RandomForest,2,0.904924,aws.docker,0.19.2,stable,2019-03-03T02:21:26,2.6,2000,3730448835,,0.84058,0.904924,
openml.org/t/146818,Australian,RandomForest,3,0.934635,aws.docker,0.19.2,stable,2019-03-03T02:21:27,2.6,2000,3730448835,,0.826087,0.934635,
openml.org/t/146818,Australian,RandomForest,7,0.938462,aws.docker,0.19.2,stable,2019-03-03T02:21:43,2.6,2000,3730448835,,0.884058,0.938462,
openml.org/t/146818,Australian,RandomForest,4,0.95034,aws.docker,0.19.2,stable,2019-03-03T02:21:28,2.5,2000,3730448835,,0.884058,0.95034,
openml.org/t/146818,Australian,RandomForest,6,0.913413,aws.docker,0.19.2,stable,2019-03-03T02:21:39,2.6,2000,3730448835,,0.869565,0.913413,
openml.org/t/146818,Australian,RandomForest,8,0.951282,aws.docker,0.19.2,stable,2019-03-03T02:21:58,2.6,2000,3730448835,,0.869565,0.951282,
openml.org/t/146818,Australian,RandomForest,9,0.933333,aws.docker,0.19.2,stable,2019-03-03T02:21:51,2.5,2000,3730448835,,0.84058,0.933333,
openml.org/t/53,vehicle,RandomForest,0,0.488704,aws.docker,0.19.2,stable,2019-03-03T02:24:01,3.2,2000,3730448835,,0.776471,,0.488704
openml.org/t/53,vehicle,RandomForest,1,0.498637,aws.docker,0.19.2,stable,2019-03-03T02:24:25,3.2,2000,3730448835,,0.776471,,0.498637
openml.org/t/53,vehicle,RandomForest,2,0.540128,aws.docker,0.19.2,stable,2019-03-03T02:24:31,3.2,2000,3730448835,,0.729412,,0.540128
openml.org/t/53,vehicle,RandomForest,3,0.454095,aws.docker,0.19.2,stable,2019-03-03T02:24:31,3.2,2000,3730448835,,0.776471,,0.454095
openml.org/t/53,vehicle,RandomForest,4,0.478306,aws.docker,0.19.2,stable,2019-03-03T02:24:37,3.3,2000,3730448835,,0.764706,,0.478306
openml.org/t/53,vehicle,RandomForest,6,0.493498,aws.docker,0.19.2,stable,2019-03-03T02:24:41,3.2,2000,3730448835,,0.738095,,0.493498
openml.org/t/53,vehicle,RandomForest,5,0.501399,aws.docker,0.19.2,stable,2019-03-03T02:24:38,3.2,2000,3730448835,,0.752941,,0.501399
openml.org/t/53,vehicle,RandomForest,8,0.487319,aws.docker,0.19.2,stable,2019-03-03T02:25:00,3.2,2000,3730448835,,0.72619,,0.487319
openml.org/t/53,vehicle,RandomForest,7,0.455291,aws.docker,0.19.2,stable,2019-03-03T02:24:51,3.3,2000,3730448835,,0.809524,,0.455291
openml.org/t/53,vehicle,RandomForest,9,0.568982,aws.docker,0.19.2,stable,2019-03-03T02:25:05,3.2,2000,3730448835,,0.702381,,0.568982
openml.org/t/31,credit-g,RandomForest,0,0.855476,aws.docker,0.19.2,stable,2019-03-03T02:26:59,2.9,2000,3730448835,,0.79,0.855476,
openml.org/t/31,credit-g,RandomForest,1,0.779524,aws.docker,0.19.2,stable,2019-03-03T02:27:19,2.9,2000,3730448835,,0.75,0.779524,
openml.org/t/31,credit-g,RandomForest,2,0.757143,aws.docker,0.19.2,stable,2019-03-03T02:27:22,2.9,2000,3730448835,,0.75,0.757143,
openml.org/t/31,credit-g,RandomForest,6,0.810476,aws.docker,0.19.2,stable,2019-03-03T02:27:47,3.0,2000,3730448835,,0.76,0.810476,
openml.org/t/31,credit-g,RandomForest,3,0.772381,aws.docker,0.19.2,stable,2019-03-03T02:27:40,2.9,2000,3730448835,,0.79,0.772381,
openml.org/t/31,credit-g,RandomForest,4,0.789048,aws.docker,0.19.2,stable,2019-03-03T02:27:43,2.9,2000,3730448835,,0.71,0.789048,
openml.org/t/31,credit-g,RandomForest,5,0.822619,aws.docker,0.19.2,stable,2019-03-03T02:27:48,2.9,2000,3730448835,,0.78,0.822619,
openml.org/t/31,credit-g,RandomForest,7,0.822619,aws.docker,0.19.2,stable,2019-03-03T02:27:52,2.9,2000,3730448835,,0.79,0.822619,
openml.org/t/31,credit-g,RandomForest,8,0.755,aws.docker,0.19.2,stable,2019-03-03T02:27:59,2.9,2000,3730448835,,0.76,0.755,
openml.org/t/31,credit-g,RandomForest,9,0.773333,aws.docker,0.19.2,stable,2019-03-03T02:28:15,3.2,2000,3730448835,,0.76,0.773333,
openml.org/t/9981,cnae-9,RandomForest,0,0.26959,aws.docker,0.19.2,stable,2019-03-03T02:29:56,4.5,2000,3730448835,,0.953704,,0.26959
openml.org/t/9981,cnae-9,RandomForest,1,0.375993,aws.docker,0.19.2,stable,2019-03-03T02:30:32,4.5,2000,3730448835,,0.87963,,0.375993
openml.org/t/9981,cnae-9,RandomForest,4,0.308857,aws.docker,0.19.2,stable,2019-03-03T02:30:50,4.5,2000,3730448835,,0.944444,,0.308857
openml.org/t/9981,cnae-9,RandomForest,2,0.269759,aws.docker,0.19.2,stable,2019-03-03T02:30:41,4.6,2000,3730448835,,0.953704,,0.269759
openml.org/t/9981,cnae-9,RandomForest,3,0.352053,aws.docker,0.19.2,stable,2019-03-03T02:30:43,4.5,2000,3730448835,,0.87963,,0.352053
openml.org/t/9981,cnae-9,RandomForest,5,0.284861,aws.docker,0.19.2,stable,2019-03-03T02:30:54,4.6,2000,3730448835,,0.944444,,0.284861
openml.org/t/9981,cnae-9,RandomForest,6,0.281228,aws.docker,0.19.2,stable,2019-03-03T02:31:00,4.5,2000,3730448835,,0.935185,,0.281228
openml.org/t/9981,cnae-9,RandomForest,7,0.318921,aws.docker,0.19.2,stable,2019-03-03T02:31:08,4.5,2000,3730448835,,0.888889,,0.318921
openml.org/t/9981,cnae-9,RandomForest,8,0.27457,aws.docker,0.19.2,stable,2019-03-03T02:31:13,4.6,2000,3730448835,,0.962963,,0.27457
openml.org/t/9981,cnae-9,RandomForest,9,0.272199,aws.docker,0.19.2,stable,2019-03-03T02:31:26,4.6,2000,3730448835,,0.925926,,0.272199
openml.org/t/146821,car,RandomForest,0,0.140371,aws.docker,0.19.2,stable,2019-03-03T02:32:49,2.7,2000,3730448835,,0.982659,,0.140371
openml.org/t/146821,car,RandomForest,3,0.146603,aws.docker,0.19.2,stable,2019-03-03T02:33:43,2.6,2000,3730448835,,0.965318,,0.146603
openml.org/t/146821,car,RandomForest,4,0.135046,aws.docker,0.19.2,stable,2019-03-03T02:33:51,2.6,2000,3730448835,,0.99422,,0.135046
openml.org/t/146821,car,RandomForest,2,0.142041,aws.docker,0.19.2,stable,2019-03-03T02:33:38,2.6,2000,3730448835,,0.99422,,0.142041
openml.org/t/146821,car,RandomForest,5,0.155405,aws.docker,0.19.2,stable,2019-03-03T02:33:58,2.6,2000,3730448835,,0.988439,,0.155405
openml.org/t/146821,car,RandomForest,1,0.128853,aws.docker,0.19.2,stable,2019-03-03T02:33:56,2.6,2000,3730448835,,0.982659,,0.128853
openml.org/t/146821,car,RandomForest,6,0.13112,aws.docker,0.19.2,stable,2019-03-03T02:34:05,2.6,2000,3730448835,,0.988439,,0.13112
openml.org/t/146821,car,RandomForest,7,0.148727,aws.docker,0.19.2,stable,2019-03-03T02:34:12,2.6,2000,3730448835,,0.971098,,0.148727
openml.org/t/146821,car,RandomForest,8,0.148915,aws.docker,0.19.2,stable,2019-03-03T02:34:15,2.6,2000,3730448835,,0.988372,,0.148915
openml.org/t/146821,car,RandomForest,9,0.154227,aws.docker,0.19.2,stable,2019-03-03T02:34:31,2.6,2000,3730448835,,0.988372,,0.154227
openml.org/t/12,mfeat-factors,RandomForest,0,0.238961,aws.docker,0.19.2,stable,2019-03-03T02:35:54,12.9,2000,3730448835,,0.975,,0.238961
openml.org/t/12,mfeat-factors,RandomForest,1,0.231841,aws.docker,0.19.2,stable,2019-03-03T02:36:53,12.9,2000,3730448835,,0.97,,0.231841
openml.org/t/12,mfeat-factors,RandomForest,4,0.285739,aws.docker,0.19.2,stable,2019-03-03T02:37:08,12.8,2000,3730448835,,0.95,,0.285739
openml.org/t/12,mfeat-factors,RandomForest,2,0.215342,aws.docker,0.19.2,stable,2019-03-03T02:37:02,12.9,2000,3730448835,,0.98,,0.215342
openml.org/t/12,mfeat-factors,RandomForest,3,0.242516,aws.docker,0.19.2,stable,2019-03-03T02:37:05,12.9,2000,3730448835,,0.965,,0.242516
