id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/146195,connect-4,autosklearn,6,0.41676,aws.docker,0.5.1,,stable,2019-04-16T06:52:06,14416.2,6,1255626263,,0.833629,,0.41676
openml.org/t/146195,connect-4,autosklearn,7,0.382725,aws.docker,0.5.1,,stable,2019-04-16T06:52:22,14444.2,5,1255626264,,0.85285,,0.382725
openml.org/t/146195,connect-4,autosklearn,4,0.391112,aws.docker,0.5.1,,stable,2019-04-16T06:52:39,14474.4,7,1255626261,,0.847691,,0.391112
openml.org/t/146195,connect-4,autosklearn,8,0.366943,aws.docker,0.5.1,{'_attempt': 2},stable,2019-04-25T00:47:41,14400.5,9,2939039723,,0.858179,,0.366943
openml.org/t/146195,connect-4,autosklearn,3,0.394676,aws.docker,0.5.1,{'_attempt': 2},stable,2019-04-25T00:49:55,14399.9,4,3742345000,,0.848431,,0.394676
openml.org/t/146825,Fashion-MNIST,autosklearn,0,0.354835,aws.docker,0.5.1,,stable,2019-04-16T06:54:14,14398.2,3,1255626257,,0.879286,,0.354835
openml.org/t/146825,Fashion-MNIST,autosklearn,1,0.351907,aws.docker,0.5.1,,stable,2019-04-16T06:54:38,14402.5,8,1255626258,,0.883286,,0.351907
openml.org/t/146825,Fashion-MNIST,autosklearn,2,0.372841,aws.docker,0.5.1,,stable,2019-04-16T06:54:36,14399.7,5,1255626259,,0.875714,,0.372841
openml.org/t/146825,Fashion-MNIST,autosklearn,5,0.362713,aws.docker,0.5.1,,stable,2019-04-16T06:55:01,14399.3,6,1255626262,,0.879714,,0.362713
openml.org/t/146825,Fashion-MNIST,autosklearn,7,0.356815,aws.docker,0.5.1,,stable,2019-04-16T06:55:03,14399.7,4,1255626264,,0.882571,,0.356815
openml.org/t/146825,Fashion-MNIST,autosklearn,6,0.308908,aws.docker,0.5.1,,stable,2019-04-16T06:55:10,14398.6,5,1255626263,,0.887857,,0.308908
openml.org/t/146825,Fashion-MNIST,autosklearn,3,0.370752,aws.docker,0.5.1,,stable,2019-04-16T06:55:03,14397.9,5,1255626260,,0.887,,0.370752
openml.org/t/146825,Fashion-MNIST,autosklearn,4,0.362964,aws.docker,0.5.1,,stable,2019-04-16T06:55:19,14419.5,6,1255626261,,0.886143,,0.362964
openml.org/t/146825,Fashion-MNIST,autosklearn,8,0.365438,aws.docker,0.5.1,,stable,2019-04-16T06:56:21,14436.1,2,1255626265,,0.879286,,0.365438
openml.org/t/146825,Fashion-MNIST,autosklearn,9,0.371904,aws.docker,0.5.1,,stable,2019-04-16T06:57:30,14399.3,4,1255626266,,0.879,,0.371904
openml.org/t/168337,guiellermo,autosklearn,0,0.910974,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T17:09:59,14397.2,13,185123237,,0.852,0.910974,
openml.org/t/168337,guiellermo,autosklearn,6,0.908746,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T17:10:32,14397.2,12,185123243,,0.852,0.908746,
openml.org/t/168337,guiellermo,autosklearn,9,0.916698,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T17:10:41,14397.1,16,185123246,,0.8495,0.916698,
openml.org/t/168337,guiellermo,autosklearn,1,0.885776,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T17:10:40,14396.3,17,185123238,,0.8145,0.885776,
openml.org/t/168337,guiellermo,autosklearn,2,0.917909,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T17:10:36,14397.2,14,185123239,,0.852,0.917909,
openml.org/t/168337,guiellermo,autosklearn,3,0.90664,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T17:10:38,14396.9,12,185123240,,0.844,0.90664,
openml.org/t/168337,guiellermo,autosklearn,4,0.904002,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T17:11:09,14398.9,8,185123241,,0.8425,0.904002,
openml.org/t/168337,guiellermo,autosklearn,5,0.908447,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T17:11:26,14397.6,14,185123242,,0.852,0.908447,
openml.org/t/168337,guiellermo,autosklearn,7,0.894853,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T17:10:52,14396.8,10,185123244,,0.829,0.894853,
openml.org/t/168337,guiellermo,autosklearn,8,0.893516,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T17:10:39,14396.6,10,185123245,,0.8435,0.893516,
openml.org/t/168329,Helena,autosklearn,2,3.48704,aws.docker,0.5.1,,stable,2019-04-16T10:59:05,14397.1,1,1255626259,,0.310583,,3.48704
openml.org/t/168329,Helena,autosklearn,1,4.17017,aws.docker,0.5.1,,stable,2019-04-16T10:58:48,14397.5,1,1255626258,,0.0616564,,4.17017
openml.org/t/168329,Helena,autosklearn,0,3.78899,aws.docker,0.5.1,,stable,2019-04-16T10:58:46,14396.8,1,1255626257,,0.147239,,3.78899
openml.org/t/168329,Helena,autosklearn,6,3.47623,aws.docker,0.5.1,,stable,2019-04-16T10:59:48,14396.9,1,1255626263,,0.191747,,3.47623
openml.org/t/168329,Helena,autosklearn,3,4.39549,aws.docker,0.5.1,,stable,2019-04-16T10:59:30,14397.3,2,1255626260,,0.268558,,4.39549
openml.org/t/168329,Helena,autosklearn,4,4.40916,aws.docker,0.5.1,,stable,2019-04-16T10:59:25,14397.9,1,1255626261,,0.315031,,4.40916
openml.org/t/168329,Helena,autosklearn,5,3.09419,aws.docker,0.5.1,,stable,2019-04-16T10:59:50,14396.9,1,1255626262,,0.283742,,3.09419
openml.org/t/168329,Helena,autosklearn,7,4.13044,aws.docker,0.5.1,,stable,2019-04-16T11:01:17,14397.0,1,1255626264,,0.139745,,4.13044
openml.org/t/168329,Helena,autosklearn,8,3.28897,aws.docker,0.5.1,,stable,2019-04-16T11:02:17,14397.4,1,1255626265,,0.244669,,3.28897
openml.org/t/168329,Helena,autosklearn,9,3.1603,aws.docker,0.5.1,,stable,2019-04-16T11:20:34,14396.5,1,1255626266,,0.278724,,3.1603
openml.org/t/146606,higgs,autosklearn,2,0.811829,aws.docker,0.5.1,,stable,2019-04-16T11:21:06,14397.8,15,1255626259,,0.735237,0.811829,
openml.org/t/146606,higgs,autosklearn,3,0.808872,aws.docker,0.5.1,,stable,2019-04-16T11:21:23,14398.2,9,1255626260,,0.728608,0.808872,
openml.org/t/146606,higgs,autosklearn,4,0.813986,aws.docker,0.5.1,,stable,2019-04-16T11:21:29,14397.6,11,1255626261,,0.731668,0.813986,
openml.org/t/146606,higgs,autosklearn,5,0.811533,aws.docker,0.5.1,,stable,2019-04-16T11:21:41,14398.9,18,1255626262,,0.733809,0.811533,
openml.org/t/146606,higgs,autosklearn,0,0.812709,aws.docker,0.5.1,,stable,2019-04-16T11:21:57,14398.8,15,1255626257,,0.735441,0.812709,
openml.org/t/146606,higgs,autosklearn,7,0.80019,aws.docker,0.5.1,,stable,2019-04-16T11:22:24,14397.6,19,1255626264,,0.718511,0.80019,
openml.org/t/146606,higgs,autosklearn,6,0.814225,aws.docker,0.5.1,,stable,2019-04-16T11:23:13,14397.5,13,1255626263,,0.726262,0.814225,
openml.org/t/146606,higgs,autosklearn,8,0.796838,aws.docker,0.5.1,,stable,2019-04-16T11:24:04,14400.1,6,1255626265,,0.720857,0.796838,
openml.org/t/146606,higgs,autosklearn,9,0.820275,aws.docker,0.5.1,,stable,2019-04-16T11:25:48,14398.6,17,1255626266,,0.738195,0.820275,
openml.org/t/146606,higgs,autosklearn,1,0.804157,aws.docker,0.5.1,{'_attempt': 2},stable,2019-04-25T00:51:18,14397.1,11,173153736,,0.721367,0.804157,
openml.org/t/168330,Jannis,autosklearn,0,0.694362,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T23:19:46,14402.2,7,3574948652,,0.716026,,0.694362
openml.org/t/168330,Jannis,autosklearn,1,0.683094,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T23:19:55,14399.8,10,3574948653,,0.721638,,0.683094
openml.org/t/168330,Jannis,autosklearn,2,0.679355,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T23:19:46,14398.8,5,3574948654,,0.725937,,0.679355
openml.org/t/168330,Jannis,autosklearn,3,0.676816,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T23:20:15,14401.9,12,3574948655,,0.721486,,0.676816
openml.org/t/168330,Jannis,autosklearn,5,0.685255,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T23:20:16,14400.1,6,3574948657,,0.727099,,0.685255
openml.org/t/168330,Jannis,autosklearn,7,0.694153,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T23:20:16,14400.1,5,3574948659,,0.719217,,0.694153
openml.org/t/168330,Jannis,autosklearn,8,0.68618,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T23:20:21,14398.3,7,3574948660,,0.732115,,0.68618
openml.org/t/168330,Jannis,autosklearn,9,0.685796,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T23:20:31,14400.4,9,3574948661,,0.715634,,0.685796
openml.org/t/168330,Jannis,autosklearn,4,0.683791,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T23:20:40,14404.0,11,3574948656,,0.720053,,0.683791
openml.org/t/168330,Jannis,autosklearn,6,0.683397,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T23:20:46,14399.1,8,3574948658,,0.723277,,0.683397
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autosklearn,0,0.145296,aws.docker,0.5.1,,stable,2019-04-16T15:25:27,14409.1,8,1255626257,,0.944891,,0.145296
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autosklearn,4,0.157624,aws.docker,0.5.1,,stable,2019-04-16T15:26:16,14410.1,10,1255626261,,0.942883,,0.157624
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autosklearn,1,0.256795,aws.docker,0.5.1,,stable,2019-04-16T15:26:22,14416.9,4,1255626258,,0.875056,,0.256795
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autosklearn,2,0.239049,aws.docker,0.5.1,,stable,2019-04-16T15:26:16,14415.1,6,1255626259,,0.871263,,0.239049
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autosklearn,3,0.246479,aws.docker,0.5.1,,stable,2019-04-16T15:26:33,14422.4,5,1255626260,,0.902053,,0.246479
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autosklearn,5,0.227946,aws.docker,0.5.1,,stable,2019-04-16T15:27:13,14431.6,4,1255626262,,0.914324,,0.227946
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autosklearn,7,0.176755,aws.docker,0.5.1,,stable,2019-04-16T15:27:52,14409.3,3,1255626264,,0.933958,,0.176755
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autosklearn,8,0.264838,aws.docker,0.5.1,,stable,2019-04-16T15:28:40,14417.1,6,1255626265,,0.862561,,0.264838
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autosklearn,9,0.257526,aws.docker,0.5.1,,stable,2019-04-16T15:30:32,14414.4,7,1255626266,,0.865878,,0.257526
openml.org/t/167119,jungle_chess_2pcs_raw_endgame_complete,autosklearn,6,0.254872,aws.docker,0.5.1,{'_attempt': 2},stable,2019-04-25T00:51:14,14411.7,3,3454137329,,0.86033,,0.254872
openml.org/t/3945,KDDCup09_appetency,autosklearn,0,0.830026,aws.docker,0.5.1,,stable,2019-04-16T19:09:19,14397.4,12,1255626257,,0.9822,0.830026,
openml.org/t/3945,KDDCup09_appetency,autosklearn,1,0.813359,aws.docker,0.5.1,,stable,2019-04-16T19:09:57,14396.9,9,1255626258,,0.9822,0.813359,
openml.org/t/3945,KDDCup09_appetency,autosklearn,2,0.830513,aws.docker,0.5.1,,stable,2019-04-16T19:09:56,14396.7,13,1255626259,,0.9822,0.830513,
openml.org/t/3945,KDDCup09_appetency,autosklearn,3,0.817777,aws.docker,0.5.1,,stable,2019-04-16T19:12:09,14398.9,14,1255626260,,0.9822,0.817777,
openml.org/t/3945,KDDCup09_appetency,autosklearn,8,0.815674,aws.docker,0.5.1,,stable,2019-04-16T19:29:29,14397.3,7,1255626265,,0.9822,0.815674,
openml.org/t/3945,KDDCup09_appetency,autosklearn,5,0.838217,aws.docker,0.5.1,,stable,2019-04-16T19:29:10,14397.0,9,1255626262,,0.9818,0.838217,
openml.org/t/3945,KDDCup09_appetency,autosklearn,7,0.840015,aws.docker,0.5.1,,stable,2019-04-16T19:29:33,14396.5,9,1255626264,,0.9826,0.840015,
openml.org/t/3945,KDDCup09_appetency,autosklearn,4,0.860796,aws.docker,0.5.1,,stable,2019-04-16T19:28:50,14397.3,8,1255626261,,0.9822,0.860796,
openml.org/t/3945,KDDCup09_appetency,autosklearn,6,0.847158,aws.docker,0.5.1,,stable,2019-04-16T19:29:14,14396.8,9,1255626263,,0.8148,0.847158,
openml.org/t/3945,KDDCup09_appetency,autosklearn,9,0.84155,aws.docker,0.5.1,,stable,2019-04-16T19:29:39,14396.9,7,1255626266,,0.9824,0.84155,
openml.org/t/168335,MiniBooNE,autosklearn,0,0.984281,aws.docker,0.5.1,,stable,2019-04-16T19:30:45,14396.6,17,1255626257,,0.944107,0.984281,
openml.org/t/168335,MiniBooNE,autosklearn,1,0.985731,aws.docker,0.5.1,,stable,2019-04-16T19:31:15,14397.1,23,1255626258,,0.945568,0.985731,
openml.org/t/168335,MiniBooNE,autosklearn,2,0.984946,aws.docker,0.5.1,,stable,2019-04-16T19:31:34,14398.5,7,1255626259,,0.946106,0.984946,
openml.org/t/168335,MiniBooNE,autosklearn,3,0.985044,aws.docker,0.5.1,,stable,2019-04-16T19:31:27,14397.3,8,1255626260,,0.945722,0.985044,
openml.org/t/168335,MiniBooNE,autosklearn,5,0.98404,aws.docker,0.5.1,,stable,2019-04-16T19:33:13,14397.6,5,1255626262,,0.944872,0.98404,
openml.org/t/168335,MiniBooNE,autosklearn,4,0.985858,aws.docker,0.5.1,,stable,2019-04-16T19:33:15,14398.4,7,1255626261,,0.945179,0.985858,
openml.org/t/168335,MiniBooNE,autosklearn,6,0.988117,aws.docker,0.5.1,,stable,2019-04-16T19:34:30,14397.8,17,1255626263,,0.951868,0.988117,
openml.org/t/168335,MiniBooNE,autosklearn,7,0.986612,aws.docker,0.5.1,,stable,2019-04-16T19:35:58,14396.8,20,1255626264,,0.947563,0.986612,
openml.org/t/168335,MiniBooNE,autosklearn,8,0.986736,aws.docker,0.5.1,,stable,2019-04-16T20:02:11,14396.3,15,1255626265,,0.947178,0.986736,
openml.org/t/168335,MiniBooNE,autosklearn,9,0.987329,aws.docker,0.5.1,,stable,2019-04-16T20:43:11,14397.4,9,1255626266,,0.947178,0.987329,
openml.org/t/9977,nomao,autosklearn,0,0.995909,aws.docker,0.5.1,,stable,2019-04-16T23:13:56,14397.9,11,1255626257,,0.97273,0.995909,
openml.org/t/9977,nomao,autosklearn,1,0.996545,aws.docker,0.5.1,,stable,2019-04-16T23:14:21,14399.1,13,1255626258,,0.97331,0.996545,
openml.org/t/9977,nomao,autosklearn,2,0.995168,aws.docker,0.5.1,,stable,2019-04-16T23:14:43,14398.2,14,1255626259,,0.97186,0.995168,
openml.org/t/9977,nomao,autosklearn,3,0.997272,aws.docker,0.5.1,,stable,2019-04-16T23:16:39,14396.2,13,1255626260,,0.975051,0.997272,
openml.org/t/9977,nomao,autosklearn,4,0.995642,aws.docker,0.5.1,,stable,2019-04-16T23:33:56,14397.3,19,1255626261,,0.97302,0.995642,
openml.org/t/9977,nomao,autosklearn,6,0.995716,aws.docker,0.5.1,,stable,2019-04-16T23:33:44,14398.4,10,1255626263,,0.9704,0.995716,
openml.org/t/9977,nomao,autosklearn,5,0.996261,aws.docker,0.5.1,,stable,2019-04-16T23:33:45,14397.5,19,1255626262,,0.971851,0.996261,
openml.org/t/9977,nomao,autosklearn,7,0.997643,aws.docker,0.5.1,,stable,2019-04-16T23:33:51,14398.2,18,1255626264,,0.975334,0.997643,
openml.org/t/9977,nomao,autosklearn,8,0.994432,aws.docker,0.5.1,,stable,2019-04-16T23:33:55,14398.0,16,1255626265,,0.971271,0.994432,
openml.org/t/9977,nomao,autosklearn,9,0.996465,aws.docker,0.5.1,,stable,2019-04-16T23:34:49,14397.3,12,1255626266,,0.974173,0.996465,
openml.org/t/167120,numerai28.6,autosklearn,0,0.524804,aws.docker,0.5.1,,stable,2019-04-16T23:35:06,14397.6,4,1255626257,,0.505087,0.524804,
openml.org/t/167120,numerai28.6,autosklearn,1,0.532617,aws.docker,0.5.1,,stable,2019-04-16T23:35:57,14397.6,12,1255626258,,0.521595,0.532617,
openml.org/t/167120,numerai28.6,autosklearn,2,0.524356,aws.docker,0.5.1,,stable,2019-04-16T23:35:50,14399.4,8,1255626259,,0.515677,0.524356,
openml.org/t/167120,numerai28.6,autosklearn,3,0.528852,aws.docker,0.5.1,,stable,2019-04-16T23:36:04,14397.2,10,1255626260,,0.519311,0.528852,
openml.org/t/167120,numerai28.6,autosklearn,5,0.525599,aws.docker,0.5.1,,stable,2019-04-16T23:37:57,14397.8,8,1255626262,,0.518272,0.525599,
openml.org/t/167120,numerai28.6,autosklearn,4,0.53459,aws.docker,0.5.1,,stable,2019-04-16T23:37:42,14399.6,4,1255626261,,0.511109,0.53459,
openml.org/t/167120,numerai28.6,autosklearn,6,0.536537,aws.docker,0.5.1,,stable,2019-04-16T23:38:25,14397.6,8,1255626263,,0.528135,0.536537,
openml.org/t/167120,numerai28.6,autosklearn,7,0.529775,aws.docker,0.5.1,,stable,2019-04-16T23:40:04,14397.6,7,1255626264,,0.52336,0.529775,
openml.org/t/167120,numerai28.6,autosklearn,8,0.533279,aws.docker,0.5.1,,stable,2019-04-17T00:07:05,14396.7,6,1255626265,,0.522218,0.533279,
openml.org/t/167120,numerai28.6,autosklearn,9,0.532031,aws.docker,0.5.1,,stable,2019-04-17T00:47:28,14399.0,6,1255626266,,0.523879,0.532031,
openml.org/t/168338,riccardo,autosklearn,0,0.999665,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T21:35:00,14396.5,8,185123237,,0.9965,0.999665,
openml.org/t/168338,riccardo,autosklearn,3,0.999923,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T21:36:06,14397.2,14,185123240,,0.994,0.999923,
openml.org/t/168338,riccardo,autosklearn,1,0.999375,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T21:35:37,14396.0,12,185123238,,0.997,0.999375,
openml.org/t/168338,riccardo,autosklearn,7,0.999616,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T21:36:37,14397.2,10,185123244,,0.9945,0.999616,
openml.org/t/168338,riccardo,autosklearn,8,0.999893,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T21:36:21,14397.4,12,185123245,,0.9985,0.999893,
openml.org/t/168338,riccardo,autosklearn,2,0.999908,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T21:36:16,14398.0,9,185123239,,0.9955,0.999908,
openml.org/t/168338,riccardo,autosklearn,4,0.999995,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T21:36:25,14397.2,8,185123241,,0.9965,0.999995,
openml.org/t/168338,riccardo,autosklearn,5,0.999725,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T21:36:26,14398.1,9,185123242,,0.9965,0.999725,
openml.org/t/168338,riccardo,autosklearn,6,0.999756,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T21:36:54,14396.8,6,185123243,,0.996,0.999756,
openml.org/t/168338,riccardo,autosklearn,9,0.999692,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-17T21:36:59,14396.5,12,185123246,,0.9955,0.999692,
openml.org/t/168332,Robert,autosklearn,3,2.30259,aws.docker,0.5.1,,stable,2019-04-17T04:03:02,14437.3,1,1255626260,,0.099,,2.30259
openml.org/t/168332,Robert,autosklearn,1,2.30259,aws.docker,0.5.1,,stable,2019-04-17T04:03:34,14454.6,1,1255626258,,0.099,,2.30259
