id,task,framework,fold,result,mode,version,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/168764,jasmine,constantpredictor_enc,6,0.5,local,0.19.2,stable,2019-02-20T18:22:53,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168764,jasmine,constantpredictor_enc,7,0.5,local,0.19.2,stable,2019-02-20T18:22:58,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168764,jasmine,constantpredictor_enc,8,0.5,local,0.19.2,stable,2019-02-20T18:23:02,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168764,jasmine,constantpredictor_enc,9,0.5,local,0.19.2,stable,2019-02-20T18:23:07,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168765,christine,constantpredictor_enc,0,0.5,local,0.19.2,stable,2019-02-20T18:23:33,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168765,christine,constantpredictor_enc,1,0.5,local,0.19.2,stable,2019-02-20T18:24:17,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168765,christine,constantpredictor_enc,2,0.5,local,0.19.2,stable,2019-02-20T18:25:03,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168765,christine,constantpredictor_enc,3,0.5,local,0.19.2,stable,2019-02-20T18:25:48,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168765,christine,constantpredictor_enc,4,0.5,local,0.19.2,stable,2019-02-20T18:26:32,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168765,christine,constantpredictor_enc,5,0.5,local,0.19.2,stable,2019-02-20T18:27:16,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168765,christine,constantpredictor_enc,6,0.5,local,0.19.2,stable,2019-02-20T18:28:02,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168765,christine,constantpredictor_enc,7,0.5,local,0.19.2,stable,2019-02-20T18:28:48,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168765,christine,constantpredictor_enc,8,0.5,local,0.19.2,stable,2019-02-20T18:29:33,0.0,1,1255616364,,0.499076,0.5,0.693148
openml.org/t/168765,christine,constantpredictor_enc,9,0.5,local,0.19.2,stable,2019-02-20T18:30:19,0.0,1,1255616364,,0.499076,0.5,0.693148
openml.org/t/168761,sylvine,constantpredictor_enc,0,0.5,local,0.19.2,stable,2019-02-20T18:30:19,0.0,1,1255616364,,0.499025,0.5,0.693148
openml.org/t/168761,sylvine,constantpredictor_enc,1,0.5,local,0.19.2,stable,2019-02-20T18:30:20,0.0,1,1255616364,,0.499025,0.5,0.693148
openml.org/t/168761,sylvine,constantpredictor_enc,2,0.5,local,0.19.2,stable,2019-02-20T18:30:21,0.0,1,1255616364,,0.499025,0.5,0.693148
openml.org/t/168761,sylvine,constantpredictor_enc,3,0.5,local,0.19.2,stable,2019-02-20T18:30:21,0.0,1,1255616364,,0.499025,0.5,0.693148
openml.org/t/168761,sylvine,constantpredictor_enc,4,0.5,local,0.19.2,stable,2019-02-20T18:30:22,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168761,sylvine,constantpredictor_enc,5,0.5,local,0.19.2,stable,2019-02-20T18:30:23,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168761,sylvine,constantpredictor_enc,6,0.5,local,0.19.2,stable,2019-02-20T18:30:23,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168761,sylvine,constantpredictor_enc,7,0.5,local,0.19.2,stable,2019-02-20T18:30:24,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168761,sylvine,constantpredictor_enc,8,0.5,local,0.19.2,stable,2019-02-20T18:30:25,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168761,sylvine,constantpredictor_enc,9,0.5,local,0.19.2,stable,2019-02-20T18:30:25,0.0,1,1255616364,,0.5,0.5,0.693147
openml.org/t/168770,dilbert,constantpredictor_enc,0,1.60913,local,0.19.2,stable,2019-02-20T18:31:32,0.0,1,1255616364,,0.205,,1.60913
openml.org/t/168770,dilbert,constantpredictor_enc,1,1.60913,local,0.19.2,stable,2019-02-20T18:33:26,0.0,1,1255616364,,0.205,,1.60913
openml.org/t/168770,dilbert,constantpredictor_enc,2,1.60913,local,0.19.2,stable,2019-02-20T18:35:19,0.0,1,1255616364,,0.205,,1.60913
openml.org/t/168770,dilbert,constantpredictor_enc,3,1.60913,local,0.19.2,stable,2019-02-20T18:37:15,0.0,1,1255616364,,0.205,,1.60913
openml.org/t/168770,dilbert,constantpredictor_enc,4,1.60911,local,0.19.2,stable,2019-02-20T18:39:08,0.0,1,1255616364,,0.205,,1.60911
openml.org/t/168770,dilbert,constantpredictor_enc,5,1.60911,local,0.19.2,stable,2019-02-20T18:41:04,0.0,1,1255616364,,0.205,,1.60911
openml.org/t/168770,dilbert,constantpredictor_enc,6,1.60911,local,0.19.2,stable,2019-02-20T18:42:57,0.0,1,1255616364,,0.205,,1.60911
openml.org/t/168770,dilbert,constantpredictor_enc,7,1.60915,local,0.19.2,stable,2019-02-20T18:44:48,0.0,1,1255616364,,0.205,,1.60915
openml.org/t/168770,dilbert,constantpredictor_enc,8,1.60915,local,0.19.2,stable,2019-02-20T18:46:46,0.0,1,1255616364,,0.205,,1.60915
openml.org/t/168770,dilbert,constantpredictor_enc,9,1.60918,local,0.19.2,stable,2019-02-20T18:48:42,0.0,1,1255616364,,0.204,,1.60918
openml.org/t/125920,dresses-sales,RandomForest,0,0.464696,aws,0.19.2,stable,2019-02-20T19:00:18,2.5,2000,3012670861,,0.5,0.464696,
openml.org/t/125920,dresses-sales,RandomForest,1,0.633005,aws,0.19.2,stable,2019-02-20T19:00:21,2.5,2000,3012670861,,0.64,0.633005,
openml.org/t/125920,dresses-sales,RandomForest,2,0.559113,aws,0.19.2,stable,2019-02-20T19:00:24,2.5,2000,3012670861,,0.64,0.559113,
openml.org/t/125920,dresses-sales,RandomForest,3,0.418719,aws,0.19.2,stable,2019-02-20T19:00:27,2.4,2000,3012670861,,0.54,0.418719,
openml.org/t/125920,dresses-sales,RandomForest,4,0.563218,aws,0.19.2,stable,2019-02-20T19:00:31,2.5,2000,3012670861,,0.58,0.563218,
openml.org/t/125920,dresses-sales,RandomForest,5,0.510673,aws,0.19.2,stable,2019-02-20T19:00:34,2.4,2000,3012670861,,0.5,0.510673,
openml.org/t/125920,dresses-sales,RandomForest,6,0.619869,aws,0.19.2,stable,2019-02-20T19:00:37,2.4,2000,3012670861,,0.64,0.619869,
openml.org/t/125920,dresses-sales,RandomForest,7,0.719212,aws,0.19.2,stable,2019-02-20T19:00:40,2.4,2000,3012670861,,0.68,0.719212,
openml.org/t/125920,dresses-sales,RandomForest,8,0.453202,aws,0.19.2,stable,2019-02-20T19:00:43,2.4,2000,3012670861,,0.46,0.453202,
openml.org/t/125920,dresses-sales,RandomForest,9,0.651067,aws,0.19.2,stable,2019-02-20T19:00:46,2.4,2000,3012670861,,0.64,0.651067,
openml.org/t/2079,eucalyptus,RandomForest,0,0.72009,aws,0.19.2,stable,2019-02-20T19:00:50,2.9,2000,3012670861,,0.689189,,0.72009
openml.org/t/2079,eucalyptus,RandomForest,1,0.698069,aws,0.19.2,stable,2019-02-20T19:00:54,3.0,2000,3012670861,,0.72973,,0.698069
openml.org/t/2079,eucalyptus,RandomForest,2,0.783489,aws,0.19.2,stable,2019-02-20T19:00:58,2.9,2000,3012670861,,0.662162,,0.783489
openml.org/t/2079,eucalyptus,RandomForest,3,0.75134,aws,0.19.2,stable,2019-02-20T19:01:02,2.9,2000,3012670861,,0.675676,,0.75134
openml.org/t/2079,eucalyptus,RandomForest,4,0.726786,aws,0.19.2,stable,2019-02-20T19:01:05,2.9,2000,3012670861,,0.716216,,0.726786
openml.org/t/2079,eucalyptus,RandomForest,5,0.728636,aws,0.19.2,stable,2019-02-20T19:01:09,3.0,2000,3012670861,,0.648649,,0.728636
openml.org/t/2079,eucalyptus,RandomForest,6,0.901056,aws,0.19.2,stable,2019-02-20T19:01:13,2.9,2000,3012670861,,0.561644,,0.901056
openml.org/t/2079,eucalyptus,RandomForest,7,0.77987,aws,0.19.2,stable,2019-02-20T19:01:17,3.0,2000,3012670861,,0.643836,,0.77987
openml.org/t/2079,eucalyptus,RandomForest,8,0.704989,aws,0.19.2,stable,2019-02-20T19:01:20,2.9,2000,3012670861,,0.712329,,0.704989
openml.org/t/2079,eucalyptus,RandomForest,9,0.692271,aws,0.19.2,stable,2019-02-20T19:01:24,2.9,2000,3012670861,,0.69863,,0.692271
openml.org/t/167125,internet-advertisements,RandomForest,0,0.988205,aws,0.19.2,stable,2019-02-20T19:02:43,18.1,2000,3012670861,,0.978659,0.988205,
openml.org/t/167125,internet-advertisements,RandomForest,1,0.989053,aws,0.19.2,stable,2019-02-20T19:03:49,18.3,2000,3012670861,,0.981707,0.989053,
openml.org/t/167125,internet-advertisements,RandomForest,2,0.988244,aws,0.19.2,stable,2019-02-20T19:04:55,18.1,2000,3012670861,,0.97561,0.988244,
openml.org/t/167125,internet-advertisements,RandomForest,3,0.99815,aws,0.19.2,stable,2019-02-20T19:06:01,18.7,2000,3012670861,,0.981707,0.99815,
openml.org/t/167125,internet-advertisements,RandomForest,4,0.996685,aws,0.19.2,stable,2019-02-20T19:07:07,18.7,2000,3012670861,,0.981707,0.996685,
openml.org/t/167125,internet-advertisements,RandomForest,5,0.982424,aws,0.19.2,stable,2019-02-20T19:08:14,19.2,2000,3012670861,,0.990854,0.982424,
openml.org/t/167125,internet-advertisements,RandomForest,6,0.983195,aws,0.19.2,stable,2019-02-20T19:09:20,18.6,2000,3012670861,,0.972561,0.983195,
openml.org/t/167125,internet-advertisements,RandomForest,7,0.961687,aws,0.19.2,stable,2019-02-20T19:10:26,18.0,2000,3012670861,,0.978659,0.961687,
openml.org/t/167125,internet-advertisements,RandomForest,8,0.989477,aws,0.19.2,stable,2019-02-20T19:11:32,18.8,2000,3012670861,,0.97561,0.989477,
openml.org/t/167125,internet-advertisements,RandomForest,9,0.989677,aws,0.19.2,stable,2019-02-20T19:12:38,18.1,2000,3012670861,,0.981651,0.989677,
openml.org/t/9910,bioresponse,RandomForest,0,0.881398,aws,0.19.2,stable,2019-02-20T19:13:21,22.6,2000,3012670861,,0.81383,0.881398,
openml.org/t/9910,bioresponse,RandomForest,1,0.87543,aws,0.19.2,stable,2019-02-20T19:14:00,22.0,2000,3012670861,,0.813333,0.87543,
openml.org/t/9910,bioresponse,RandomForest,2,0.889062,aws,0.19.2,stable,2019-02-20T19:14:39,22.2,2000,3012670861,,0.8,0.889062,
openml.org/t/9910,bioresponse,RandomForest,3,0.916929,aws,0.19.2,stable,2019-02-20T19:15:19,22.7,2000,3012670861,,0.837333,0.916929,
openml.org/t/9910,bioresponse,RandomForest,4,0.891797,aws,0.19.2,stable,2019-02-20T19:15:58,22.1,2000,3012670861,,0.802667,0.891797,
openml.org/t/9910,bioresponse,RandomForest,5,0.867468,aws,0.19.2,stable,2019-02-20T19:16:37,22.3,2000,3012670861,,0.792,0.867468,
openml.org/t/9910,bioresponse,RandomForest,6,0.867396,aws,0.19.2,stable,2019-02-20T19:17:17,22.7,2000,3012670861,,0.789333,0.867396,
openml.org/t/9910,bioresponse,RandomForest,7,0.885721,aws,0.19.2,stable,2019-02-20T19:17:56,21.9,2000,3012670861,,0.805333,0.885721,
openml.org/t/9910,bioresponse,RandomForest,8,0.883055,aws,0.19.2,stable,2019-02-20T19:18:35,22.3,2000,3012670861,,0.829333,0.883055,
openml.org/t/9910,bioresponse,RandomForest,9,0.849358,aws,0.19.2,stable,2019-02-20T19:19:14,22.6,2000,3012670861,,0.778667,0.849358,
openml.org/t/9950,micro-mass,RandomForest,0,0.565119,aws,0.19.2,stable,2019-02-20T19:19:22,4.6,2000,3012670861,,0.913793,,0.565119
openml.org/t/9950,micro-mass,RandomForest,1,0.568601,aws,0.19.2,stable,2019-02-20T19:19:30,4.6,2000,3012670861,,0.947368,,0.568601
openml.org/t/9950,micro-mass,RandomForest,2,0.576964,aws,0.19.2,stable,2019-02-20T19:19:37,4.6,2000,3012670861,,0.859649,,0.576964
openml.org/t/9950,micro-mass,RandomForest,3,0.532343,aws,0.19.2,stable,2019-02-20T19:19:44,4.6,2000,3012670861,,0.947368,,0.532343
openml.org/t/9950,micro-mass,RandomForest,4,0.677072,aws,0.19.2,stable,2019-02-20T19:19:52,4.6,2000,3012670861,,0.912281,,0.677072
openml.org/t/9950,micro-mass,RandomForest,5,0.655481,aws,0.19.2,stable,2019-02-20T19:19:59,4.6,2000,3012670861,,0.877193,,0.655481
openml.org/t/9950,micro-mass,RandomForest,6,0.645703,aws,0.19.2,stable,2019-02-20T19:20:06,4.6,2000,3012670861,,0.877193,,0.645703
openml.org/t/9950,micro-mass,RandomForest,7,0.671009,aws,0.19.2,stable,2019-02-20T19:20:14,4.6,2000,3012670861,,0.824561,,0.671009
openml.org/t/9950,micro-mass,RandomForest,8,0.682367,aws,0.19.2,stable,2019-02-20T19:20:21,4.6,2000,3012670861,,0.824561,,0.682367
openml.org/t/9950,micro-mass,RandomForest,9,0.702312,aws,0.19.2,stable,2019-02-20T19:20:28,4.6,2000,3012670861,,0.894737,,0.702312
openml.org/t/3,kr-vs-kp,RandomForest,0,0.999687,aws,0.19.2,stable,2019-02-20T19:23:35,3.4,2000,3552171456,,0.9875,0.999687,0.0670043
openml.org/t/3,kr-vs-kp,RandomForest,1,0.998513,aws,0.19.2,stable,2019-02-20T19:23:40,3.4,2000,3552171456,,0.9875,0.998513,0.0768916
openml.org/t/3,kr-vs-kp,RandomForest,2,0.999256,aws,0.19.2,stable,2019-02-20T19:23:46,3.4,2000,3552171456,,0.990625,0.999256,0.0673608
openml.org/t/3,kr-vs-kp,RandomForest,3,1.0,aws,0.19.2,stable,2019-02-20T19:23:51,3.3,2000,3552171456,,0.996875,1.0,0.0620637
openml.org/t/3,kr-vs-kp,RandomForest,4,1.0,aws,0.19.2,stable,2019-02-20T19:23:56,3.4,2000,3552171456,,1.0,1.0,0.0510559
openml.org/t/3,kr-vs-kp,RandomForest,5,0.999961,aws,0.19.2,stable,2019-02-20T19:24:02,3.3,2000,3552171456,,0.996875,0.999961,0.0513499
openml.org/t/3,kr-vs-kp,RandomForest,6,0.99874,aws,0.19.2,stable,2019-02-20T19:24:07,3.3,2000,3552171456,,0.984326,0.99874,0.0723448
openml.org/t/3,kr-vs-kp,RandomForest,7,0.995607,aws,0.19.2,stable,2019-02-20T19:24:12,3.3,2000,3552171456,,0.984326,0.995607,0.0883126
openml.org/t/3,kr-vs-kp,RandomForest,8,0.999527,aws,0.19.2,stable,2019-02-20T19:24:17,3.3,2000,3552171456,,0.984326,0.999527,0.0680683
openml.org/t/3,kr-vs-kp,RandomForest,9,0.999961,aws,0.19.2,stable,2019-02-20T19:24:23,3.3,2000,3552171456,,0.99373,0.999961,0.0552689
openml.org/t/168760,fabert,RandomForest,0,0.769861,aws,0.19.2,stable,2019-02-20T19:30:02,91.0,2000,1353408816,,0.711165,,0.769861
openml.org/t/168760,fabert,RandomForest,1,0.789414,aws,0.19.2,stable,2019-02-20T19:31:59,90.0,2000,1353408816,,0.716019,,0.789414
openml.org/t/168760,fabert,RandomForest,2,0.791774,aws,0.19.2,stable,2019-02-20T19:33:54,88.7,2000,1353408816,,0.711165,,0.791774
openml.org/t/168760,fabert,RandomForest,3,0.812765,aws,0.19.2,stable,2019-02-20T19:35:53,91.9,2000,1353408816,,0.691748,,0.812765
openml.org/t/168760,fabert,RandomForest,4,0.808698,aws,0.19.2,stable,2019-02-20T19:37:49,89.9,2000,1353408816,,0.712379,,0.808698
